147323	25119	DENMARK HS	SPRING HARBOR DR & HARBOR COVE CT	7:10:00 AM	SPRING HARBOR DR & HARBOR COVE CT, 30041
147744	25119	DENMARK HS	CROSS SPRINGS DR & MARYMOUNT DR	7:08:10 AM	CROSS SPRINGS DR & MARYMOUNT DR, 30041
149255	25119	DENMARK HS	3070 ROCKY BROOK DR	7:19:00 AM	3070 ROCKY BROOK DR, 30005
149256	25119	DENMARK HS	ROSE WALK DR & ROSE MEADOW LN	7:23:00 AM	ROSE WALK DR & ROSE MEADOW LN, 30005
149257	25119	DENMARK HS	425 WHITE ROSE TRCE	7:25:10 AM	425 WHITE ROSE TRCE, 30005
149258	25119	DENMARK HS	ROSEWOOD DR & WHITE ROSE TRCE	7:26:00 AM	ROSEWOOD DR & WHITE ROSE TRCE, 30005
149259	25119	DENMARK HS	GLENROSE TRL & ROSEWOOD DR	7:27:00 AM	GLENROSE TRL & ROSEWOOD DR, 30005
149260	25119	DENMARK HS	CHRISTOPHER ROBIN RD & ROBINS WALK	7:30:00 AM	CHRISTOPHER ROBIN RD & ROBINS WALK, 30005
149261	25119	DENMARK HS	LONGPOINTE PASS & LEGEND RUN	7:33:00 AM	LONGPOINTE PASS & LEGEND RUN, 30005
149262	25119	DENMARK HS	LONGPOINTE PASS & HONOR RUN	7:34:00 AM	LONGPOINTE PASS & HONOR RUN, 30005
149263	25119	DENMARK HS	2325 CROSS SPRINGS DR	7:12:00 AM	2325 CROSS SPRINGS DR, 30041
149419	25119	DENMARK HS	5460 HASTINGS TER	7:39:00 AM	5460 HASTINGS TER, 30005
149766	25119	DENMARK HS	PLYMOUTH PL & HASTINGS TER	7:40:00 AM	PLYMOUTH PL & HASTINGS TER, 30005
151782	25119	DENMARK HS	VALLEY BROOK DR & SHADOW BROOK WAY	7:18:00 AM	VALLEY BROOK DR & SHADOW BROOK WAY, 30005
163552	25119	DENMARK HS	305 ROSEWOOD DR	7:24:00 AM	
147312	25120	DENMARK HS	RIVES DR & KENNEMORE DR	7:45:00 AM	RIVES DR & KENNEMORE DR, 30004
150096	25120	DENMARK HS	2515 MONET DR	7:30:00 AM	2515 MONET DR, 30041
150097	25120	DENMARK HS	2635 MONET DR	7:29:00 AM	2635 MONET DR, 30041
150683	25120	DENMARK HS	2405 MONET DR	7:31:00 AM	2405 MONET DR, 30041
150823	25120	DENMARK HS	5870 RIVES DR	7:44:00 AM	5870 RIVES DR, 30004
151421	25120	DENMARK HS	MONET DR & APREMONT DR	7:27:00 AM	MONET DR & APREMONT DR, 30041
163732	25120	DENMARK HS	SHEPHERDS PD & BRYSON LN	7:41:00 AM	
163733	25120	DENMARK HS	SHEPHERDS PD & KENNEMORE DR	7:40:00 AM	
163735	25120	DENMARK HS	SHEPHERDS PD & ADERHOLD WAY	7:42:00 AM	
169762	25120	DENMARK HS	5335 FAIRMONT GLEN	7:47:10 AM	5335 FAIRMONT GLN, 30004
149847	25121	DENMARK HS	ATLANTA HWY & WINDSOR LN	7:32:00 AM	ATLANTA HWY & WINDSOR LN, 30004
150885	25121	DENMARK HS	WESBOUROUGH PL & SONOMA CHSE	7:35:00 AM	WESBOUROUGH PL & SONOMA CHSE
150886	25121	DENMARK HS	WESBOUROUGH PL & BENZIGER TRL	7:36:00 AM	WESBOUROUGH PL & BENZIGER TRL
166495	25121	DENMARK HS	CRESTED MOSS DR & APPLE ROSE DR	7:25:00 AM	CRESTED MOSS DR & APPLE ROSE DR, 30004
173561	25121	DENMARK HS	VIRGINIA BROOK LN & STELLA DR	7:28:00 AM	VIRGINIA BROOK LN & STELLA DR, 30040
146263	25122	DENMARK HS	CARRICK RD & WHITFIELD AVE	7:35:00 AM	CARRICK RD & WHITFIELD AVE
149148	25122	DENMARK HS	ATLANTA HWY & CROSS CREEK CT	7:37:00 AM	ATLANTA HWY & CROSS CREEK CT, 30040
149917	25122	DENMARK HS	CROSS CREEK DR & AMBERGLEN CT	7:32:00 AM	CROSS CREEK DR & AMBERGLEN CT
165305	25122	DENMARK HS	WILD VIOLET WAY & WILD THORNE CT	7:43:00 AM	WILD VIOLET WAY & WILD THORNE CT, 30040
173339	25122	DENMARK HS	3116 CROSS CREEK DR	7:29:00 AM	3116 CROSS CREEK DR, 30040
174134	25122	DENMARK HS	WILD VIOLET DR & PRAIRIE LN	7:44:00 AM	WILD VIOLET DR & PRAIRIE LN, 30040
175445	25122	DENMARK HS	7310 WILD VIOLET DR	7:49:00 AM	
175650	25122	DENMARK HS	7525 WILD VIOLET DR	7:48:00 AM	7525 Wild Violet Dr, 30040
175840	25122	DENMARK HS	7685 WILD VIOLET DR	7:47:00 AM	7685 Wild Violet Dr, 30040
138011	25123	DENMARK HS	SHILOH SPRINGS RD & SHILOH SPRINGS RD	7:36:00 AM	SHILOH SPRINGS RD & SHILOH SPRINGS RD, 30040
149705	25123	DENMARK HS	4760 SHILOH CROSSING WAY	7:35:00 AM	4760 SHILOH CROSSING WAY, 30040
150924	25123	DENMARK HS	5620 SHILOH WOODS DR	7:29:00 AM	5620 SHILOH WOODS DR, 30040
150925	25123	DENMARK HS	6140 SHILOH WOODS DR	7:31:00 AM	6140 SHILOH WOODS DR, 30040
150926	25123	DENMARK HS	5285 SHILOH WOODS DR	7:32:00 AM	5285 SHILOH WOODS DR, 30040
175611	25123	DENMARK HS	625 UNION HILL RD	7:25:00 AM	625 UNION HILL RD, 30004
175654	25123	DENMARK HS	615 UNIION HILL RD	7:26:00 AM	615 UNION HILL RD, 30004
133113	25124	DENMARK HS	2235 STONEY POINT FARM RD	7:32:00 AM	2235 STONEY POINT FARM RD
143644	25124	DENMARK HS	STONEY POINT RD & RAVENS RIDGE DR	7:44:00 AM	STONEY POINT RD & RAVENS RIDGE DR, 30041
145968	25124	DENMARK HS	2275 MINDY LN	7:29:00 AM	2275 MINDY LN
145970	25124	DENMARK HS	2115 STONEY POINT FARM RD	7:33:00 AM	2115 STONEY POINT FARM RD
146275	25124	DENMARK HS	WOODCREEK DR & CLUB LAND TRAIL	7:39:00 AM	WOODCREEK DR & CLUB LAND TRAIL
149268	25124	DENMARK HS	STONEY POINT RD & LANGSTRATH LN	7:26:00 AM	STONEY POINT RD & LANGSTRATH LN, 30041
150752	25124	DENMARK HS	STONEY POINT RD & LAURENBROOKE CT	7:34:00 AM	STONEY POINT RD & LAURENBROOKE CT, 30041
150834	25124	DENMARK HS	1785 STONEY POINT RD	7:36:30 AM	1785 STONEY POINT RD, 30041
150933	25124	DENMARK HS	1825 STONEY POINT RD	7:35:00 AM	1825 STONEY POINT RD, 30041
150938	25124	DENMARK HS	1757 STONEY POINT RD	7:37:00 AM	1757 STONEY POINT RD, 30041
173287	25124	DENMARK HS	1525 WOODCREEK DR	7:40:00 AM	1525 WOODCREEK DR, 30041
138021	25125	DENMARK HS	5990 SOMERSBY CIR	7:30:00 AM	5990 SOMERSBY CIR
144087	25125	DENMARK HS	157 FOWLER HILL RD	7:45:00 AM	157 FOWLER HILL RD, 30004
144617	25125	DENMARK HS	635 MONTGOMERY AVE	7:42:00 AM	635 MONTGOMERY AVE
147736	25125	DENMARK HS	5810 SOMERSBY CIR	7:31:00 AM	5810 SOMERSBY CIR
150101	25125	DENMARK HS	MONTGOMERY AVE & LOCKWOOD PL	7:43:00 AM	MONTGOMERY AVE & LOCKWOOD PL, 30004
150682	25125	DENMARK HS	6010 STANSBURY SMT	7:29:00 AM	6010 STANSBURY SMT
163699	25125	DENMARK HS	UNION HILL RD & HAVEN CREST LN	7:26:00 AM	
168990	25125	DENMARK HS	173 FOWLER HILL RD	7:44:10 AM	173 FOWLER HILL RD, 30004
147680	25126	DENMARK HS	WATERBROOKE XING & WOODBINE WAY	7:28:00 AM	WATERBROOKE XING & WOODBINE WAY, 30004
147734	25126	DENMARK HS	5265 BRIERSTONE DR	7:26:00 AM	5265 BRIERSTONE DR
148107	25126	DENMARK HS	6962 POST RD	7:36:00 AM	6962 POST RD, 30040
151534	25126	DENMARK HS	ROCKING HORSE LN & ROCKING HORSE LN	7:35:00 AM	ROCKING HORSE LN & ROCKING HORSE LN, 30040
163728	25126	DENMARK HS	WATERBROOK XING & BREEZEWOOD CIR	7:24:00 AM	
163729	25126	DENMARK HS	WATERBROOK XING & DUCOTE TRL	7:25:10 AM	
164567	25126	DENMARK HS	7180 POST PARK WAY	7:31:00 AM	7180 Post Park Way
175018	25126	DENMARK HS	5035 HAZELWOOD CT	7:27:00 AM	5035 HAZELWOOD DRIVE
175905	25126	DENMARK HS	4625 ATLANTA HWY	7:23:00 AM	4625 ATLANTA HWY, 30004
176256	25126	DENMARK HS	DERBY CT & DERBY TRL	7:37:00 AM	DERBY CT & DERBY TRL, 30040
143617	25127	DENMARK HS	584 TIDWELL RD	7:25:30 AM	584 TIDWELL RD, 30004
144093	25127	DENMARK HS	TIDWELL RD & PORT ST	7:44:30 AM	TIDWELL RD & Port St, 30004
149161	25127	DENMARK HS	TIDWELL RD & FERNWOOD CT	7:27:00 AM	TIDWELL RD & FERNWOOD CT, 30004
150242	25127	DENMARK HS	TIDWELL DR & MELILOT LN	7:32:00 AM	TIDWELL DR & MELILOT LN, 30004
150416	25127	DENMARK HS	705 TIDWELL RD	7:29:00 AM	705 TIDWELL RD, 30004
166547	25127	DENMARK HS	600 TIDWELL RD	7:26:00 AM	600 TIDWELL RD, 30004
173069	25127	DENMARK HS	748 TIDWELL RD	7:30:00 AM	748 TIDWELL RD, 30004
173368	25127	DENMARK HS	536 TIDWELL RD	7:24:00 AM	536 TIDWELL RD, 30004
175637	25127	DENMARK HS	210 MARTIN DR	7:22:00 AM	210 MARTIN DR, 30004
175988	25127	DENMARK HS	THORNBOROUGH DR & BENDLETON TRCE	7:34:00 AM	THORNBOROUGH DR & BENDLETON TRCE, 30004
176584	25127	DENMARK HS	695 TIDWELL RD	7:28:00 AM	695 TIDWELL RD, 30004
127442	25128	DENMARK HS	1505 GRAND JCT	7:28:00 AM	
130929	25128	DENMARK HS	OVERLAND XING & TRELLIS PL	7:31:00 AM	OVERLAND XING & TRELLIS PL
130930	25128	DENMARK HS	GRAND JCT & DRAYTON CT	7:24:00 AM	GRAND JCT & DRAYTON CT
130931	25128	DENMARK HS	GRAND JCT & OVERLAND XING	7:23:00 AM	GRAND JCT & OVERLAND XING
131218	25128	DENMARK HS	TRELLIS PL & WEDGEFIELD CT	7:30:00 AM	TRELLIS PL & WEDGEFIELD CT
131219	25128	DENMARK HS	TRELLIS PL & TRELLIS XING	7:29:00 AM	TRELLIS PL & TRELLIS XING
131221	25128	DENMARK HS	CHADBOURNE TRL & SPRING FIELD CT	7:18:00 AM	CHADBOURNE TRL & SPRING FIELD CT
132533	25128	DENMARK HS	CHADBOURNE TRL & RIDGELAND PL	7:14:00 AM	CHADBOURNE TRL & RIDGELAND PL
132535	25128	DENMARK HS	CHADBOURNE TRL & RIDGE SPRING CT	7:17:00 AM	CHADBOURNE TRL & RIDGE SPRING CT
135867	25128	DENMARK HS	OVERLAND XING & FIRESIDE PL	7:26:00 AM	OVERLAND XING & FIRESIDE PL,
136743	25128	DENMARK HS	HIGHLAND PASS & TWO ROCK CT	7:21:00 AM	HIGHLAND PASS & TWO ROCK CT,
137911	25128	DENMARK HS	GRAND JCT & HIGHLAND PASS	7:22:00 AM	GRAND JCT & HIGHLAND PASS, 30004
137926	25128	DENMARK HS	OVERLAND XING & FAIRWIND CT	7:27:00 AM	OVERLAND XING & FAIRWIND CT, 30004
141007	25128	DENMARK HS	CHADBOURNE TRL & HIGHLAND PASS	7:19:00 AM	CHADBOURNE TRL & HIGHLAND PASS, 30004
142753	25128	DENMARK HS	2720 HIGHLAND PASS	7:20:00 AM	2720 Highland Pass
145976	25128	DENMARK HS	FAIRCREST LN & FAIRCREST XING	7:32:00 AM	FAIRCREST LN & FAIRCREST LN
